4113.txt		0.038651899218906945
140.txt		0.038651899218906945
3240.txt		0.038651899218906945
8957.txt		0.038651899218906945
6086.txt		0.038651899218906945
2138.txt		0.038651899218906945
5898.txt		0.038651899218906945
1957.txt		0.038651899218906945
5780.txt		0.038651899218906945
7686.txt		0.038651886350301166
3817.txt		0.038651886350301166
3795.txt		0.038651886350301166
7654.txt		0.038651886350301166
3787.txt		0.038651886350301166
3709.txt		0.038651886350301166
455.txt		0.038651886350301166
3703.txt		0.038651886350301166
7561.txt		0.038651886350301166
411.txt		0.038651886350301166
7578.txt		0.038651886350301166
7482.txt		0.038651886350301166
324.txt		0.038651886350301166
9709.txt		0.038651886350301166
9643.txt		0.038651886350301166
9629.txt		0.038651886350301166
9547.txt		0.038651886350301166
3964.txt		0.038651886350301166
3388.txt		0.038651886350301166
3995.txt		0.038651886350301166
3385.txt		0.038651886350301166
3955.txt		0.038651886350301166
3988.txt		0.038651886350301166
3378.txt		0.038651886350301166
3339.txt		0.038651886350301166
7125.txt		0.038651886350301166
7116.txt		0.038651886350301166
3250.txt		0.038651886350301166
3116.txt		0.038651886350301166
3007.txt		0.038651886350301166
2904.txt		0.038651886350301166
2842.txt		0.038651886350301166
2839.txt		0.038651886350301166
2872.txt		0.038651886350301166
8962.txt		0.038651886350301166
6661.txt		0.038651886350301166
8910.txt		0.038651886350301166
6612.txt		0.038651886350301166
6594.txt		0.038651886350301166
2660.txt		0.038651886350301166
2728.txt		0.038651886350301166
2690.txt		0.038651886350301166
8718.txt		0.038651886350301166
6422.txt		0.038651886350301166
6352.txt		0.038651886350301166
6311.txt		0.038651886350301166
2488.txt		0.038651886350301166
2486.txt		0.038651886350301166
6238.txt		0.038651886350301166
6193.txt		0.038651886350301166
6173.txt		0.038651886350301166
2163.txt		0.038651886350301166
6008.txt		0.038651886350301166
2184.txt		0.038651886350301166
6042.txt		0.038651886350301166
2058.txt		0.038651886350301166
5879.txt		0.038651886350301166
5871.txt		0.038651886350301166
8177.txt		0.038651886350301166
5893.txt		0.038651886350301166
1944.txt		0.038651886350301166
1897.txt		0.038651886350301166
1931.txt		0.038651886350301166
1892.txt		0.038651886350301166
1890.txt		0.038651886350301166
1847.txt		0.038651886350301166
1766.txt		0.038651886350301166
8001.txt		0.038651886350301166
1703.txt		0.038651886350301166
1655.txt		0.038651886350301166
5583.txt		0.038651886350301166
7859.txt		0.038651886350301166
5485.txt		0.038651886350301166
7740.txt		0.038651886350301166
7724.txt		0.038651886350301166
1388.txt		0.038651886350301166
1384.txt		0.038651886350301166
1315.txt		0.038651886350301166
1277.txt		0.038651886350301166
5166.txt		0.038651886350301166
1264.txt		0.038651886350301166
5058.txt		0.038651886350301166
5027.txt		0.038651886350301166
894.txt		0.038651886350301166
4517.txt		0.038651886350301166
6601.txt		0.03834654741679897
8286.txt		0.03834654741679897
2789.txt		0.038274911522344766
2540.txt		0.038274911522344766
4321.txt		0.03808356668441647
4537.txt		0.03808356668441647
