8978.txt		0.21594821659448676
9010.txt		0.21594821659448676
9720.txt		0.21594821659448676
9741.txt		0.21594821659448676
9543.txt		0.19702797475985992
9755.txt		0.1748939247887202
7567.txt		0.1748939247887202
7486.txt		0.1748939247887202
5017.txt		0.1341016778929846
4800.txt		0.1341016778929846
6979.txt		0.1341016778929846
6591.txt		0.1341016778929846
1151.txt		0.1341016778929846
4624.txt		0.1341016778929846
5038.txt		0.1341016778929846
4054.txt		0.1341016778929846
1110.txt		0.1341016778929846
4784.txt		0.1341016778929846
4048.txt		0.1341016778929846
4657.txt		0.1341016778929846
